at,epoch,scope,classification,level_approved_m,raw_level_cm,raw_level_qc,raw_flow,raw_flow_qc,source_path,record_start_line,approved_q_in_other_preserved_xml
2026-07-16T03:00:00-03:00,1784181600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T03:15:00-03:00,1784182500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T03:30:00-03:00,1784183400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T03:45:00-03:00,1784184300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T04:00:00-03:00,1784185200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T04:15:00-03:00,1784186100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T04:30:00-03:00,1784187000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T04:45:00-03:00,1784187900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T05:00:00-03:00,1784188800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T05:15:00-03:00,1784189700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T05:30:00-03:00,1784190600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T05:45:00-03:00,1784191500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T06:00:00-03:00,1784192400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T06:15:00-03:00,1784193300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T06:30:00-03:00,1784194200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T06:45:00-03:00,1784195100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T07:15:00-03:00,1784196900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T07:30:00-03:00,1784197800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T07:45:00-03:00,1784198700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T08:00:00-03:00,1784199600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T08:15:00-03:00,1784200500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T08:30:00-03:00,1784201400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T08:45:00-03:00,1784202300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T09:00:00-03:00,1784203200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T09:15:00-03:00,1784204100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-16T09:30:00-03:00,1784205000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-23T10:45:00-03:00,1784814300.0,evaluation,q_empty,5.172000000000001,517.20,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103841,0
2026-07-23T11:00:00-03:00,1784815200.0,evaluation,q_empty,5.156000000000001,515.60,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103823,0
2026-07-23T11:15:00-03:00,1784816100.0,evaluation,q_empty,5.136,513.60,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103805,0
2026-07-23T11:30:00-03:00,1784817000.0,evaluation,q_empty,5.124,512.40,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103787,0
2026-07-23T11:45:00-03:00,1784817900.0,evaluation,q_empty,5.099,509.90,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103769,0
2026-07-23T12:00:00-03:00,1784818800.0,evaluation,q_empty,5.087,508.70,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103751,0
2026-07-23T12:15:00-03:00,1784819700.0,evaluation,q_empty,5.0569999999999995,505.70,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103733,0
2026-07-23T12:30:00-03:00,1784820600.0,evaluation,q_empty,5.045,504.50,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103715,0
2026-07-23T12:45:00-03:00,1784821500.0,evaluation,q_empty,5.02,502.00,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103697,0
2026-07-23T13:00:00-03:00,1784822400.0,evaluation,q_empty,5.007,500.70,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103679,0
2026-07-23T13:15:00-03:00,1784823300.0,evaluation,q_empty,4.998,499.80,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103661,0
2026-07-23T13:30:00-03:00,1784824200.0,evaluation,q_empty,4.985,498.50,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103643,0
2026-07-23T13:45:00-03:00,1784825100.0,evaluation,q_empty,4.977,497.70,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103625,0
2026-07-23T14:00:00-03:00,1784826000.0,evaluation,q_empty,4.962,496.20,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103607,0
2026-07-23T14:15:00-03:00,1784826900.0,evaluation,q_empty,4.9510000000000005,495.10,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103589,0
2026-07-23T14:30:00-03:00,1784827800.0,evaluation,q_empty,4.939,493.90,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103571,0
2026-07-23T14:45:00-03:00,1784828700.0,evaluation,q_empty,4.919,491.90,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103553,0
2026-07-23T15:00:00-03:00,1784829600.0,evaluation,q_empty,4.918,491.80,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103535,0
2026-07-23T15:15:00-03:00,1784830500.0,evaluation,q_empty,4.897,489.70,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103517,0
2026-07-23T15:30:00-03:00,1784831400.0,evaluation,q_empty,4.893,489.30,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103499,0
2026-07-23T15:45:00-03:00,1784832300.0,evaluation,q_empty,4.873,487.30,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103481,0
2026-07-23T16:00:00-03:00,1784833200.0,evaluation,q_empty,4.845,484.50,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103463,0
2026-07-23T16:15:00-03:00,1784834100.0,evaluation,q_empty,4.825,482.50,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103445,0
2026-07-23T16:30:00-03:00,1784835000.0,evaluation,q_empty,4.805,480.50,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103427,0
2026-07-23T16:45:00-03:00,1784835900.0,evaluation,q_empty,4.789,478.90,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103409,0
2026-07-23T17:00:00-03:00,1784836800.0,evaluation,q_empty,4.773,477.30,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103391,0
2026-07-23T17:15:00-03:00,1784837700.0,evaluation,q_empty,4.747,474.70,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103373,0
2026-07-23T17:30:00-03:00,1784838600.0,evaluation,q_empty,4.732,473.20,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103355,0
2026-07-23T17:45:00-03:00,1784839500.0,evaluation,q_empty,4.718,471.80,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103337,0
2026-07-23T18:00:00-03:00,1784840400.0,evaluation,q_empty,4.7010000000000005,470.10,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103319,0
2026-07-23T18:15:00-03:00,1784841300.0,evaluation,q_empty,4.6819999999999995,468.20,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103301,0
2026-07-23T18:30:00-03:00,1784842200.0,evaluation,q_empty,4.6739999999999995,467.40,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103283,0
2026-07-23T18:45:00-03:00,1784843100.0,evaluation,q_empty,4.6610000000000005,466.10,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103265,0
2026-07-23T19:00:00-03:00,1784844000.0,evaluation,q_empty,4.648,464.80,Dado aprovado,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,103247,0
2026-08-14T12:45:00-03:00,1786722300.0,evaluation,q_empty,,,,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65681,0
2026-08-14T13:00:00-03:00,1786723200.0,evaluation,q_empty,,,,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65663,0
2026-08-14T13:15:00-03:00,1786724100.0,evaluation,q_empty,,,,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65645,0
2026-08-14T13:30:00-03:00,1786725000.0,evaluation,q_empty,,329.90,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65627,0
2026-08-14T13:45:00-03:00,1786725900.0,evaluation,q_empty,,328.60,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65609,0
2026-08-14T14:00:00-03:00,1786726800.0,evaluation,q_empty,,328.20,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65591,0
2026-08-14T14:15:00-03:00,1786727700.0,evaluation,q_empty,,327.20,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65573,0
2026-08-14T14:30:00-03:00,1786728600.0,evaluation,q_empty,,326.20,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65555,0
2026-08-14T14:45:00-03:00,1786729500.0,evaluation,q_empty,,325.20,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65537,0
2026-08-14T15:00:00-03:00,1786730400.0,evaluation,q_empty,,324.10,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65519,0
2026-08-14T15:15:00-03:00,1786731300.0,evaluation,q_empty,,323.20,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65501,0
2026-08-14T15:30:00-03:00,1786732200.0,evaluation,q_empty,,322.50,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65483,0
2026-08-14T15:45:00-03:00,1786733100.0,evaluation,q_empty,,321.90,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65465,0
2026-08-14T16:00:00-03:00,1786734000.0,evaluation,q_empty,,321.00,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65447,0
2026-08-14T16:15:00-03:00,1786734900.0,evaluation,q_empty,,320.00,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65429,0
2026-08-14T16:30:00-03:00,1786735800.0,evaluation,q_empty,,319.30,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65411,0
2026-08-14T16:45:00-03:00,1786736700.0,evaluation,q_empty,,318.50,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65393,0
2026-08-14T17:00:00-03:00,1786737600.0,evaluation,q_empty,,317.30,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65375,0
2026-08-14T17:15:00-03:00,1786738500.0,evaluation,q_empty,,316.40,Dado suspeito,,,outputs/mucum-propagacao-2026-09-21/raw/ana-86500000.xml,65357,0
2026-09-21T14:45:00-03:00,1790012700.0,other,no_exact_record,,,,,,,,7
2026-09-21T15:00:00-03:00,1790013600.0,other,no_exact_record,,,,,,,,7
