phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,hybrid_hits,hits_delta,reference_mae_m,hybrid_mae_m,mae_m_delta,reference_bias_m,hybrid_bias_m,bias_m_delta,reference_p98_abs_m,hybrid_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,hybrid_max_abs_m,max_abs_m_delta
validation,A,5,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,25,22,-3,0.22161063312586352,0.324300259959117,0.10268962683325347,-0.046503883740025564,0.08016260103409202,0.12666648477411757,0.7164796575095191,1.1932502109067333,0.4767705533972142,0.8599240535251695,1.2737541376068133,0.4138300840816438
validation,A,5,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,23,22,-1,0.24039699695818695,0.324300259959117,0.08390326300093004,-0.03356226917566026,0.08016260103409202,0.11372487020975228,0.9133402892106278,1.1932502109067333,0.2799099216961055,0.9357204278360243,1.2737541376068133,0.33803370977078906
validation,A,5,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,24,22,-2,0.22317082377582106,0.324300259959117,0.10112943618329592,0.008010513829521322,0.08016260103409202,0.0721520872045707,0.6549882697889108,1.1932502109067333,0.5382619411178226,0.7358456464785164,1.2737541376068133,0.537908491128297
validation,A,5,missing24,all,mixed_profile_candidate,primary_tree_only,630,590,40,555,570,15,0.15027799072745127,0.12391680974005934,-0.02636118098739193,0.03022137346879726,0.017557227299653446,-0.012664146169143815,0.7837592516728566,0.6362636434213705,-0.1474956082514861,1.18192671663944,1.2082962025373511,0.026369485897911105
validation,A,5,missing24,all,profile_A_control,matching_profile,630,590,40,562,570,8,0.13038512289314652,0.12391680974005934,-0.006468313153087185,0.004256829757631642,0.017557227299653446,0.013300397542021804,0.6875317243597583,0.6362636434213705,-0.05126808093838775,1.0711784859591806,1.2082962025373511,0.1371177165781705
validation,A,5,missing24,all,profile_B_control,cross_profile,630,590,40,551,570,19,0.15828304405580165,0.12391680974005934,-0.03436623431574232,0.040946266089592565,0.017557227299653446,-0.02338903878993912,0.6935777075296844,0.6362636434213705,-0.057314064108313856,1.2940088785875457,1.2082962025373511,-0.0857126760501945
validation,A,5,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,5,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,5,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,6,full_schedule,all,mixed_profile_candidate,primary_tree_only,6512,6472,40,6331,6369,38,0.1059601342016064,0.0972621026673236,-0.008698031534282794,-0.0006899467445435331,0.00734230238723666,0.008032249131780193,0.5151710046470445,0.46576290194532205,-0.04940810270172241,1.2812557452434752,1.6749750906543728,0.3937193454108976
validation,A,6,full_schedule,all,profile_A_control,matching_profile,6512,6472,40,6357,6369,12,0.09710250343054351,0.0972621026673236,0.0001595992367800919,0.001347624331304448,0.00734230238723666,0.005994678055932212,0.47041471632968257,0.46576290194532205,-0.00465181438436052,1.2844995277971742,1.6749750906543728,0.39047556285719853
validation,A,6,full_schedule,all,profile_B_control,cross_profile,6512,6472,40,6319,6369,50,0.10843075027777534,0.0972621026673236,-0.011168647610451735,0.00672825350689,0.00734230238723666,0.00061404888034666,0.5313093124964154,0.46576290194532205,-0.06554641055109339,1.296191700019845,1.6749750906543728,0.3787833906345277
validation,A,6,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,24,22,-2,0.2403142960680538,0.4292468556326936,0.1889325595646398,-0.03139352978033082,0.1302484173503071,0.1616419471306379,0.6817887105016746,1.6316179199353003,0.9498292094336257,0.7705091529020649,1.6749750906543728,0.9044659377523079
validation,A,6,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,21,22,1,0.30323250631948584,0.4292468556326936,0.12601434931320776,-0.07440504282181593,0.1302484173503071,0.20465346017212302,0.8166419448447655,1.6316179199353003,0.8149759750905348,0.9249813045187132,1.6749750906543728,0.7499937861356596
validation,A,6,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,23,22,-1,0.23227963828566747,0.4292468556326936,0.19696721734702613,-0.05311575149046648,0.1302484173503071,0.18336416884077358,0.6674264738900121,1.6316179199353003,0.9641914460452882,0.7093528052633093,1.6749750906543728,0.9656222853910634
validation,A,6,complete24,all,mixed_profile_candidate,primary_tree_only,5881,5881,0,5788,5808,20,0.0986292721164011,0.09143268474725323,-0.007196587369147869,-0.004528611574592728,0.006098871688325508,0.010627483262918236,0.45222278962187656,0.4246584662874309,-0.02756432333444564,1.2656866260484734,1.6749750906543728,0.4092884646058994
validation,A,6,complete24,all,profile_A_control,matching_profile,5881,5881,0,5809,5808,-1,0.09033158477885615,0.09143268474725323,0.001101099968397079,-0.00216271080720476,0.006098871688325508,0.008261582495530268,0.4282897168076334,0.4246584662874309,-0.003631250520202467,1.258086558787867,1.6749750906543728,0.4168885318665059
validation,A,6,complete24,all,profile_B_control,cross_profile,5881,5881,0,5787,5808,21,0.10010136961529446,0.09143268474725323,-0.008668684868041232,0.002651335772474303,0.006098871688325508,0.003447535915851205,0.4537919802452036,0.4246584662874309,-0.029133513957772694,1.240820230818871,1.6749750906543728,0.43415485983550184
validation,A,6,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,24,22,-2,0.2403142960680538,0.4292468556326936,0.1889325595646398,-0.03139352978033082,0.1302484173503071,0.1616419471306379,0.6817887105016746,1.6316179199353003,0.9498292094336257,0.7705091529020649,1.6749750906543728,0.9044659377523079
validation,A,6,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,21,22,1,0.30323250631948584,0.4292468556326936,0.12601434931320776,-0.07440504282181593,0.1302484173503071,0.20465346017212302,0.8166419448447655,1.6316179199353003,0.8149759750905348,0.9249813045187132,1.6749750906543728,0.7499937861356596
validation,A,6,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,23,22,-1,0.23227963828566747,0.4292468556326936,0.19696721734702613,-0.05311575149046648,0.1302484173503071,0.18336416884077358,0.6674264738900121,1.6316179199353003,0.9641914460452882,0.7093528052633093,1.6749750906543728,0.9656222853910634
validation,A,6,missing24,all,mixed_profile_candidate,primary_tree_only,631,591,40,543,561,18,0.17890903424067983,0.15527023598024048,-0.023638798260439353,0.03750834067596291,0.019715595010411747,-0.017792745665551165,0.8484825980346468,0.7879446329859261,-0.060537965048720666,1.2812557452434752,1.4444253527448674,0.1631696075013922
validation,A,6,missing24,all,profile_A_control,matching_profile,631,591,40,548,561,13,0.16447944520816335,0.15527023598024048,-0.009209209227922871,0.03627872576882163,0.019715595010411747,-0.016563130758409882,0.7445407142975627,0.7879446329859261,0.04340391868836335,1.2844995277971742,1.4444253527448674,0.15992582494769314
validation,A,6,missing24,all,profile_B_control,cross_profile,631,591,40,532,561,29,0.1913158394081476,0.15527023598024048,-0.03604560342790711,0.04729737905020424,0.019715595010411747,-0.02758178403979249,0.8885843522412717,0.7879446329859261,-0.10063971925534565,1.296191700019845,1.4444253527448674,0.1482336527250223
validation,A,6,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,6,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,6,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,7,full_schedule,all,mixed_profile_candidate,primary_tree_only,6511,6471,40,6250,6302,52,0.13020496362201628,0.11763986239337447,-0.012565101228641809,0.019814571280061942,0.027004709675144692,0.00719013839508275,0.6213535893336706,0.5363041234994553,-0.08504946583421524,1.8044747709711235,1.7005833716543055,-0.10389139931681801
validation,A,7,full_schedule,all,profile_A_control,matching_profile,6511,6471,40,6272,6302,30,0.12115563032174978,0.11763986239337447,-0.00351576792837531,0.02648326009889182,0.027004709675144692,0.000521449576252872,0.57352300843672,0.5363041234994553,-0.03721888493726466,1.6514050101793973,1.7005833716543055,0.04917836147490817
validation,A,7,full_schedule,all,profile_B_control,cross_profile,6511,6471,40,6221,6302,81,0.13937737170361378,0.11763986239337447,-0.02173750931023931,0.020757496688522788,0.027004709675144692,0.006247212986621904,0.6376735967480002,0.5363041234994553,-0.10136947324854484,1.9993395007694523,1.7005833716543055,-0.2987561291151468
validation,A,7,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,19,18,-1,0.45718821207882687,0.4643232296190189,0.0071350175401920235,0.1305949245070879,0.2174638459096167,0.0868689214025288,1.485970179564481,1.5963124436902532,0.11034226412577208,1.5849620194144736,1.7005833716543055,0.11562135223983194
validation,A,7,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,17,18,1,0.4298046592900204,0.4643232296190189,0.03451857032899852,0.19153816549718203,0.2174638459096167,0.025925680412434676,1.3119807989666552,1.5963124436902532,0.28433164472359795,1.4077095977636054,1.7005833716543055,0.29287377389070013
validation,A,7,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,20,18,-2,0.4138938746701794,0.4643232296190189,0.05042935494883949,0.22110836016228697,0.2174638459096167,-0.003644514252670261,1.5021971944782009,1.5963124436902532,0.09411524921205228,1.695716509637431,1.7005833716543055,0.004866862016874585
validation,A,7,complete24,all,mixed_profile_candidate,primary_tree_only,5884,5884,0,5733,5772,39,0.12084259865238617,0.11041857662841643,-0.010424022023969734,0.01966734571507724,0.02665441498409764,0.006987069269020402,0.5541534601673881,0.47878970946876587,-0.07536375069862222,1.8044747709711235,1.7005833716543055,-0.10389139931681801
validation,A,7,complete24,all,profile_A_control,matching_profile,5884,5884,0,5749,5772,23,0.11259801487234496,0.11041857662841643,-0.002179438243928522,0.02679844357286519,0.02665441498409764,-0.0001440285887675495,0.5194346997224598,0.47878970946876587,-0.04064499025369395,1.6514050101793973,1.7005833716543055,0.04917836147490817
validation,A,7,complete24,all,profile_B_control,cross_profile,5884,5884,0,5704,5772,68,0.13115812011468536,0.11041857662841643,-0.020739543486268927,0.021309853620118814,0.02665441498409764,0.005344561363978827,0.5800356598219145,0.47878970946876587,-0.10124595035314865,1.9993395007694523,1.7005833716543055,-0.2987561291151468
validation,A,7,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,19,18,-1,0.45718821207882687,0.4643232296190189,0.0071350175401920235,0.1305949245070879,0.2174638459096167,0.0868689214025288,1.485970179564481,1.5963124436902532,0.11034226412577208,1.5849620194144736,1.7005833716543055,0.11562135223983194
validation,A,7,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,17,18,1,0.4298046592900204,0.4643232296190189,0.03451857032899852,0.19153816549718203,0.2174638459096167,0.025925680412434676,1.3119807989666552,1.5963124436902532,0.28433164472359795,1.4077095977636054,1.7005833716543055,0.29287377389070013
validation,A,7,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,20,18,-2,0.4138938746701794,0.4643232296190189,0.05042935494883949,0.22110836016228697,0.2174638459096167,-0.003644514252670261,1.5021971944782009,1.5963124436902532,0.09411524921205228,1.695716509637431,1.7005833716543055,0.004866862016874585
validation,A,7,missing24,all,mixed_profile_candidate,primary_tree_only,627,587,40,517,530,13,0.22405190652031887,0.19002494832355007,-0.03402695819676879,0.021290338272174365,0.03051601114383438,0.009225672871660016,1.0059039926276487,0.8147520873038331,-0.19115190532381565,1.4469484607073166,1.4557541469122226,0.00880568620490596
validation,A,7,missing24,all,profile_A_control,matching_profile,627,587,40,523,530,7,0.20693588467319432,0.19002494832355007,-0.016910936349644246,0.023323908206456842,0.03051601114383438,0.007192102937377539,0.9556825206128091,0.8147520873038331,-0.14093043330897603,1.458665992081134,1.4557541469122226,-0.002911845168911409
validation,A,7,missing24,all,profile_B_control,cross_profile,627,587,40,517,530,13,0.22176591744340052,0.19002494832355007,-0.03174096911985044,0.0152207536126948,0.03051601114383438,0.015295257531139582,0.9968735205201449,0.8147520873038331,-0.1821214332163118,1.4304776940925727,1.4557541469122226,0.025276452819649853
validation,A,7,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,7,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,7,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,8,full_schedule,all,mixed_profile_candidate,primary_tree_only,6510,6470,40,6088,6172,84,0.16775665835553683,0.14580286241137436,-0.02195379594416247,0.04232181929467246,0.03894581741779451,-0.0033760018768779487,0.7490033541469596,0.682944722789166,-0.06605863135779366,2.2692566778214416,2.082456008679591,-0.18680066914185067
validation,A,8,full_schedule,all,profile_A_control,matching_profile,6510,6470,40,6110,6172,62,0.15534078925143002,0.14580286241137436,-0.009537926840055666,0.04573454068635632,0.03894581741779451,-0.006788723268561815,0.7164483066962344,0.682944722789166,-0.033503583907068424,2.147887426724058,2.082456008679591,-0.06543141804446728
validation,A,8,full_schedule,all,profile_B_control,cross_profile,6510,6470,40,6059,6172,113,0.17572047678905434,0.14580286241137436,-0.02991761437767998,0.03793599480107584,0.03894581741779451,0.0010098226167186697,0.7622328502121232,0.682944722789166,-0.07928812742295721,2.4904962846088448,2.082456008679591,-0.40804027592925385
validation,A,8,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,13,15,2,0.5193555924203702,0.5371063031058749,0.01775071068550471,0.39106478927141125,0.4038970307446381,0.012832241473226869,1.0768735134441816,1.8954175907644113,0.8185440773202297,1.1156177499107978,2.082456008679591,0.9668382587687931
validation,A,8,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,12,15,3,0.5469261535023009,0.5371063031058749,-0.009819850396425966,0.4277678134481521,0.4038970307446381,-0.023870782703514004,1.3017449627792566,1.8954175907644113,0.5936726279851547,1.3552119483988365,2.082456008679591,0.7272440602807544
validation,A,8,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,13,15,2,0.5647539174523682,0.5371063031058749,-0.02764761434649332,0.5365816990992291,0.4038970307446381,-0.13268466835459103,1.4674403941943934,1.8954175907644113,0.42797719657001787,1.5626899598320385,2.082456008679591,0.5197660488475524
validation,A,8,complete24,all,mixed_profile_candidate,primary_tree_only,5882,5882,0,5593,5668,75,0.1587816008273169,0.1376007962018128,-0.021180804625504118,0.04383277179721832,0.038902104261499836,-0.004930667535718483,0.6857956454021462,0.6136115170629628,-0.07218412833918342,2.2692566778214416,2.082456008679591,-0.18680066914185067
validation,A,8,complete24,all,profile_A_control,matching_profile,5882,5882,0,5613,5668,55,0.14598979289798245,0.1376007962018128,-0.00838899669616966,0.04688258629661818,0.038902104261499836,-0.007980482035118343,0.6478627630742866,0.6136115170629628,-0.03425124601132379,2.147887426724058,2.082456008679591,-0.06543141804446728
validation,A,8,complete24,all,profile_B_control,cross_profile,5882,5882,0,5565,5668,103,0.1671771591694056,0.1376007962018128,-0.029576362967592806,0.03853894769144702,0.038902104261499836,0.0003631565700528139,0.7084628712015855,0.6136115170629628,-0.09485135413862267,2.4904962846088448,2.082456008679591,-0.40804027592925385
validation,A,8,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,13,15,2,0.5193555924203702,0.5371063031058749,0.01775071068550471,0.39106478927141125,0.4038970307446381,0.012832241473226869,1.0768735134441816,1.8954175907644113,0.8185440773202297,1.1156177499107978,2.082456008679591,0.9668382587687931
